id,budget,loss,planner,model_based
"(0, 0, 90)",0.3333333333333333,100010.26830262218,SST,1
"(0, 0, 91)",0.3333333333333333,100009.06179645802,SST,1
"(0, 0, 92)",0.3333333333333333,100009.10781864247,SST,0
"(0, 0, 93)",0.3333333333333333,100008.77770335118,SST,0
"(0, 0, 93)",0.9999999999999999,100007.15720294327,SST,0
"(0, 0, 94)",0.3333333333333333,120.36666666666666,RRTXstatic,1
"(0, 0, 94)",0.9999999999999999,156.23333333333332,RRTXstatic,1
"(0, 0, 94)",3.0000000000000004,338.3333333333333,RRTXstatic,1
"(0, 0, 95)",0.3333333333333333,100009.78268723853,SST,1
"(0, 0, 96)",0.3333333333333333,140.86666666666665,RRTXstatic,0
"(0, 0, 96)",0.9999999999999999,147.96666666666667,RRTXstatic,0
"(0, 0, 96)",3.0000000000000004,176.26666666666665,RRTXstatic,0
"(0, 0, 96)",9.0,629.3000000000001,RRTXstatic,0
"(0, 0, 97)",0.3333333333333333,545.1999999999999,AITstar,0
"(0, 0, 97)",0.9999999999999999,668.0666666666667,AITstar,0
"(0, 0, 98)",0.3333333333333333,100010.37439243507,SST,1
"(0, 0, 99)",0.3333333333333333,31.0,AITstar,0
"(0, 0, 99)",0.9999999999999999,31.666666666666668,AITstar,0
"(0, 0, 99)",3.0000000000000004,30.333333333333332,AITstar,0
"(0, 0, 99)",9.0,118.9833333333333,AITstar,0
"(0, 0, 100)",0.3333333333333333,158.03333333333333,RRTstar,1
"(0, 0, 100)",0.9999999999999999,228.19999999999996,RRTstar,1
"(0, 0, 101)",0.3333333333333333,100010.173463821,SST,1
"(0, 0, 102)",0.3333333333333333,100008.89773184748,SST,0
"(0, 0, 102)",0.9999999999999999,100008.29502933081,SST,0
"(0, 0, 103)",0.3333333333333333,100009.01898477254,SST,1
"(0, 0, 104)",0.3333333333333333,100009.29243286008,SST,1
"(0, 0, 105)",0.3333333333333333,100009.27325875883,BITstar,1
"(0, 0, 106)",0.3333333333333333,100009.27325875883,BITstar,1
"(0, 0, 107)",0.3333333333333333,626.5,LBTRRT,0
"(0, 0, 107)",0.9999999999999999,1261.2333333333333,LBTRRT,0
"(0, 0, 108)",0.3333333333333333,100010.66681998949,SST,1
"(0, 0, 109)",0.3333333333333333,100009.27325875883,BITstar,1
"(0, 0, 110)",0.3333333333333333,177.26666666666665,RRTstar,1
"(0, 0, 110)",0.9999999999999999,226.63333333333333,RRTstar,1
"(0, 0, 111)",0.3333333333333333,100010.02707371539,SST,1
"(0, 0, 112)",0.3333333333333333,152.0,RRTXstatic,0
"(0, 0, 112)",0.9999999999999999,188.26666666666665,RRTXstatic,0
"(0, 0, 112)",3.0000000000000004,224.3333333333333,RRTXstatic,0
"(0, 0, 113)",0.3333333333333333,100010.21481098239,SST,1
"(0, 0, 114)",0.3333333333333333,100010.32587020488,SST,1
"(0, 0, 115)",0.3333333333333333,281.0333333333333,RRTstar,0
"(0, 0, 115)",0.9999999999999999,389.8,RRTstar,0
"(0, 0, 116)",0.3333333333333333,100009.27325875883,BITstar,1
"(0, 0, 117)",0.3333333333333333,250.83333333333334,AITstar,0
"(0, 0, 117)",0.9999999999999999,646.2666666666668,AITstar,0
"(0, 0, 118)",0.3333333333333333,100010.43665377986,SST,1
"(0, 0, 119)",0.3333333333333333,100010.09189003379,SST,1
"(0, 0, 120)",0.3333333333333333,100010.46305194245,SST,1
"(0, 0, 121)",0.3333333333333333,100010.00434288231,SST,1
"(0, 0, 122)",0.3333333333333333,100009.57187473118,SST,1
"(0, 0, 123)",0.3333333333333333,100009.84060509782,SST,1
"(0, 0, 124)",0.3333333333333333,100009.80226472167,SST,1
"(0, 0, 125)",0.3333333333333333,100010.3945810247,SST,1
"(0, 0, 126)",0.3333333333333333,100010.45439828148,SST,1
"(0, 0, 127)",0.3333333333333333,33.0,AITstar,0
"(0, 0, 127)",0.9999999999999999,31.666666666666668,AITstar,0
"(0, 0, 127)",3.0000000000000004,29.0,AITstar,0
"(0, 0, 127)",9.0,88.06666666666666,AITstar,0
"(0, 0, 128)",0.3333333333333333,100009.27325875883,BITstar,1
"(0, 0, 129)",0.3333333333333333,100010.38509243075,SST,1
"(0, 0, 130)",0.3333333333333333,100010.03572835517,SST,1
"(0, 0, 131)",0.3333333333333333,100009.27325875883,BITstar,0
"(0, 0, 132)",0.3333333333333333,100009.27325875883,BITstar,0
"(0, 0, 133)",0.3333333333333333,100010.18786658761,SST,0
"(0, 0, 134)",0.3333333333333333,100008.92442829085,SST,1
"(0, 0, 134)",0.9999999999999999,100008.44811878957,SST,1
"(0, 0, 135)",0.3333333333333333,100009.2631309849,SST,1
"(0, 0, 136)",0.3333333333333333,100010.29654463481,SST,1
"(0, 0, 137)",0.3333333333333333,100009.27325875883,BITstar,0
"(0, 0, 138)",0.3333333333333333,197.16666666666666,LBTRRT,0
"(0, 0, 138)",0.9999999999999999,162.83333333333334,LBTRRT,0
"(0, 0, 138)",3.0000000000000004,433.3666666666666,LBTRRT,0
"(0, 0, 139)",0.3333333333333333,456.4666666666667,RRTstar,0
"(0, 0, 139)",0.9999999999999999,1186.0666666666666,RRTstar,0
"(0, 0, 140)",0.3333333333333333,100009.27325875883,BITstar,1
"(0, 0, 141)",0.3333333333333333,228.0,RRTXstatic,0
"(0, 0, 141)",0.9999999999999999,373.09999999999997,RRTXstatic,0
"(0, 0, 142)",0.3333333333333333,299.26666666666665,RRTstar,0
"(0, 0, 142)",0.9999999999999999,410.9333333333334,RRTstar,0
"(0, 0, 143)",0.3333333333333333,100009.35450679873,SST,1
"(0, 0, 144)",0.3333333333333333,100010.49580254534,SST,1
"(0, 0, 145)",0.3333333333333333,308.6666666666667,LBTRRT,1
"(0, 0, 145)",0.9999999999999999,363.9666666666667,LBTRRT,1
"(0, 0, 146)",0.3333333333333333,100010.46036624082,SST,1
"(0, 0, 147)",0.3333333333333333,100009.67704991162,SST,1
"(0, 0, 148)",0.3333333333333333,100010.74734924512,SST,1
"(0, 0, 149)",0.3333333333333333,100010.34616530807,SST,1
"(0, 0, 150)",0.3333333333333333,336.9,RRTstar,0
"(0, 0, 150)",0.9999999999999999,475.7333333333333,RRTstar,0
"(0, 0, 151)",0.3333333333333333,100009.74536940276,SST,1
"(0, 0, 152)",0.3333333333333333,236.19999999999996,RRTstar,1
"(0, 0, 152)",0.9999999999999999,225.33333333333334,RRTstar,1
"(0, 0, 153)",0.3333333333333333,100009.78387327591,SST,1
"(0, 0, 154)",0.3333333333333333,100010.29555501603,SST,1
"(0, 0, 155)",0.3333333333333333,100010.93250775799,SST,1
"(0, 0, 156)",0.3333333333333333,100010.89526685384,SST,1
"(0, 0, 157)",0.3333333333333333,139.6,RRTstar,1
"(0, 0, 157)",0.9999999999999999,190.4333333333333,RRTstar,1
"(0, 0, 158)",0.3333333333333333,163.86666666666667,RRTXstatic,0
"(0, 0, 158)",0.9999999999999999,155.03333333333333,RRTXstatic,0
"(0, 0, 158)",3.0000000000000004,338.2333333333333,RRTXstatic,0
"(0, 0, 159)",0.3333333333333333,100010.12145864911,SST,1
"(0, 0, 160)",0.3333333333333333,320.59999999999997,RRTstar,0
"(0, 0, 160)",0.9999999999999999,207.66666666666663,RRTstar,0
"(0, 0, 161)",0.3333333333333333,100009.53494289686,SST,1
"(0, 0, 162)",0.3333333333333333,646.2666666666668,RRTXstatic,0
"(0, 0, 162)",0.9999999999999999,1042.2,RRTXstatic,0
"(0, 0, 163)",0.3333333333333333,315.09999999999997,LBTRRT,0
"(0, 0, 163)",0.9999999999999999,411.2666666666666,LBTRRT,0
"(0, 0, 164)",0.3333333333333333,100009.72141311859,SST,1
"(0, 0, 165)",0.3333333333333333,100010.3612682476,SST,1
"(0, 0, 166)",0.3333333333333333,142.63333333333333,LBTRRT,0
