id,budget,loss,planner,model_based
"(2, 0, 2)",243.0,66706.11949376152,RRTConnect,1
"(2, 0, 2)",729.0,33390.80920360106,RRTConnect,1
"(2, 0, 3)",81.0,100029.55427538486,EST,1
"(2, 0, 4)",81.0,100068.31224920158,SBL,0
"(2, 0, 5)",81.0,100036.48788266437,EST,1
"(2, 0, 6)",81.0,100009.89022426064,STRIDE,0
"(2, 0, 6)",243.0,100008.4935383351,STRIDE,0
"(2, 0, 7)",81.0,100068.31224920158,LazyPRM,0
"(2, 0, 8)",81.0,100022.63778059145,EST,1
"(2, 0, 8)",243.0,100030.76097157957,EST,1
"(3, 0, 0)",243.0,33821.21645728311,LBKPIECE,0
"(3, 0, 0)",729.0,548.6895644607412,LBKPIECE,0
"(3, 0, 1)",243.0,33689.82475636971,BKPIECE,1
"(3, 0, 1)",729.0,33636.226511751884,BKPIECE,1
"(3, 0, 2)",243.0,100068.31224920158,LazyPRM,0
"(3, 0, 3)",243.0,100036.40195036748,PRM,1
"(3, 0, 4)",243.0,100068.31224920158,LazyPRM,1
"(3, 0, 5)",243.0,100003.86545614542,KPIECE,0
