id,budget,loss,planner,model_based
"(1, 0, 15)",81.0,100076.0197943831,LazyPRM,1
"(1, 0, 16)",81.0,33500.8920008904,BKPIECE,1
"(1, 0, 16)",243.0,33497.609050902596,BKPIECE,1
"(1, 0, 17)",81.0,33384.882158876986,RRTConnect,0
"(1, 0, 17)",243.0,33381.25664737012,RRTConnect,0
"(1, 0, 17)",729.0,33385.259252966585,RRTConnect,0
"(1, 0, 18)",81.0,100002.77960972332,KPIECE,1
"(1, 0, 18)",243.0,100002.24207124847,KPIECE,1
"(1, 0, 19)",81.0,100003.7314952066,KPIECE,1
"(1, 0, 20)",81.0,100004.4379984804,RRT,1
"(1, 0, 21)",81.0,33446.38088586714,SBL,1
"(1, 0, 21)",243.0,129.00813123875272,SBL,1
"(1, 0, 21)",729.0,148.39912131747005,SBL,1
"(1, 0, 22)",81.0,100076.0197943831,BiEST,1
"(1, 0, 23)",81.0,33437.626383220944,SBL,1
"(1, 0, 23)",243.0,33448.10714175231,SBL,1
"(1, 0, 23)",729.0,129.81225080921777,SBL,1
"(1, 0, 23)",2187.0,141.84651128494468,SBL,1
"(1, 0, 24)",81.0,100009.45302952547,ProjEST,0
"(1, 0, 25)",81.0,100003.2436122157,STRIDE,1
"(1, 0, 25)",243.0,100002.5993085023,STRIDE,1
"(1, 0, 26)",81.0,100076.0197943831,BiEST,1
"(2, 0, 0)",243.0,100005.7918858867,PRM,0
"(2, 0, 1)",243.0,100002.94710435758,PDST,1
"(2, 0, 2)",243.0,100002.61796915035,KPIECE,1
"(2, 0, 2)",729.0,100002.1417909153,KPIECE,1
"(2, 0, 3)",243.0,100076.0197943831,LazyPRM,0
"(2, 0, 4)",243.0,100004.51545060596,PDST,0
"(2, 0, 5)",243.0,33779.55292493833,BKPIECE,0
"(2, 0, 5)",729.0,528.9560981835128,BKPIECE,0
"(2, 0, 5)",2187.0,577.4945728578922,BKPIECE,0
"(2, 0, 6)",243.0,100076.0197943831,BiEST,0
"(2, 0, 7)",243.0,100003.18295471383,PDST,0
"(2, 0, 8)",243.0,100002.62140829598,KPIECE,1
"(2, 0, 8)",729.0,100002.58851919165,KPIECE,1
"(3, 0, 0)",729.0,100005.6088046189,RRT,0
"(3, 0, 1)",729.0,33390.34805800365,RRTConnect,1
"(3, 0, 1)",2187.0,75.98153094975932,RRTConnect,1
"(3, 0, 2)",729.0,33779.42388821215,BKPIECE,1
"(3, 0, 3)",729.0,496.0050025756577,BKPIECE,1
"(3, 0, 3)",2187.0,606.3353316086842,BKPIECE,1
"(3, 0, 4)",729.0,100002.57543908882,KPIECE,1
"(3, 0, 5)",729.0,100002.779574077,STRIDE,1
